,word,book_count,book_frequency,show_count,show_frequency
3315,ice,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
3316,circumspect,1.0,3.7181632273656813e-05,,
3317,athletic,1.0,3.7181632273656813e-05,,
3318,stooping,1.0,3.7181632273656813e-05,,
3319,loud,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3320,vehemence,1.0,3.7181632273656813e-05,,
3321,unnecessary,1.0,3.7181632273656813e-05,,
3322,comfort,1.0,3.7181632273656813e-05,,
3323,repute,1.0,3.7181632273656813e-05,,
3324,guardian,1.0,3.7181632273656813e-05,,
3325,blast,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3326,spartan,1.0,3.7181632273656813e-05,,
3327,habits,1.0,3.7181632273656813e-05,,
3328,comforts,1.0,3.7181632273656813e-05,,
3329,gaping,1.0,3.7181632273656813e-05,,
3330,immutable,1.0,3.7181632273656813e-05,,
3331,inhospitable,1.0,3.7181632273656813e-05,,
3332,oaths,1.0,3.7181632273656813e-05,,
3333,angel,1.0,3.7181632273656813e-05,,
3334,entangled,1.0,3.7181632273656813e-05,,
3335,scarlet,1.0,3.7181632273656813e-05,,
3336,reflection,1.0,3.7181632273656813e-05,,
3337,pools,1.0,3.7181632273656813e-05,,
3338,blur,1.0,3.7181632273656813e-05,,
3339,mellow,1.0,3.7181632273656813e-05,,
3340,peace,1.0,3.7181632273656813e-05,,
3341,quivered,1.0,3.7181632273656813e-05,,
3342,vagueness,1.0,3.7181632273656813e-05,,
3343,meshes,1.0,3.7181632273656813e-05,,
3344,skill,1.0,3.7181632273656813e-05,,
3345,opponents,1.0,3.7181632273656813e-05,,
3346,growth,1.0,3.7181632273656813e-05,,
3347,cooking,1.0,3.7181632273656813e-05,,
3348,utensils,1.0,3.7181632273656813e-05,,
3349,bucket,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3350,litter,1.0,3.7181632273656813e-05,,
3351,covers,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3352,occupied,1.0,3.7181632273656813e-05,,
3353,checkered,1.0,3.7181632273656813e-05,,
3354,pannikin,1.0,3.7181632273656813e-05,,
3355,bravest,1.0,3.7181632273656813e-05,,
3356,stress,1.0,3.7181632273656813e-05,,
3357,contained,1.0,3.7181632273656813e-05,,
3358,tinned,1.0,3.7181632273656813e-05,,
3359,tongue,1.0,3.7181632273656813e-05,,
3360,preserved,1.0,3.7181632273656813e-05,,
3361,peaches,1.0,3.7181632273656813e-05,,
3362,scrawled,1.0,3.7181632273656813e-05,,
3363,pencil,1.0,3.7181632273656813e-05,,
3364,curt,1.0,3.7181632273656813e-05,,
3365,shouting,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
3366,tingling,1.0,3.7181632273656813e-05,,
3367,clink,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3368,localise,1.0,3.7181632273656813e-05,,
3369,smooth,1.0,3.7181632273656813e-05,,
3370,carouse,1.0,3.7181632273656813e-05,,
3371,retreat,1.0,3.7181632273656813e-05,,
3372,paces,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
3373,tobacconist,1.0,3.7181632273656813e-05,,
3374,stub,1.0,3.7181632273656813e-05,,
3375,charged,1.0,3.7181632273656813e-05,,
3376,tenacity,1.0,3.7181632273656813e-05,,
3377,flashing,1.0,3.7181632273656813e-05,7.0,0.0005970149253731343
3378,striking,1.0,3.7181632273656813e-05,,
3379,supplies,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3380,parallel,1.0,3.7181632273656813e-05,,
3381,bitterness,1.0,3.7181632273656813e-05,,
3382,invaluable,1.0,3.7181632273656813e-05,,
3383,trick,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3384,idle,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3385,appreciation,1.0,3.7181632273656813e-05,,
3386,michaelmas,1.0,3.7181632273656813e-05,,
3387,chin,1.0,3.7181632273656813e-05,,
3388,cleanliness,1.0,3.7181632273656813e-05,,
3389,catlike,1.0,3.7181632273656813e-05,,
3390,contrived,1.0,3.7181632273656813e-05,,
3391,shrank,1.0,3.7181632273656813e-05,,
3392,darkest,1.0,3.7181632273656813e-05,,
3393,cocked,1.0,3.7181632273656813e-05,,
3394,singing,1.0,3.7181632273656813e-05,,
3395,lovely,1.0,3.7181632273656813e-05,,
3396,breathless,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3397,crushing,1.0,3.7181632273656813e-05,,
3398,lass,1.0,3.7181632273656813e-05,,
3399,incisive,1.0,3.7181632273656813e-05,,
3400,ironical,1.0,3.7181632273656813e-05,,
3401,belong,1.0,3.7181632273656813e-05,,
3402,lintel,1.0,3.7181632273656813e-05,,
3403,nightly,1.0,3.7181632273656813e-05,,
3404,bronzed,1.0,3.7181632273656813e-05,,
3405,roughened,1.0,3.7181632273656813e-05,,
3406,cap,1.0,3.7181632273656813e-05,,
3407,tourist,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3408,shield,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3409,wisps,1.0,3.7181632273656813e-05,,
3410,acts,1.0,3.7181632273656813e-05,,
3411,unannounced,1.0,3.7181632273656813e-05,,
3412,solve,1.0,3.7181632273656813e-05,,
3413,courses,1.0,3.7181632273656813e-05,,
3414,adopt,1.0,3.7181632273656813e-05,,
3415,proofs,1.0,3.7181632273656813e-05,,
3416,retaining,1.0,3.7181632273656813e-05,,
3417,proportion,1.0,3.7181632273656813e-05,,
3418,income,1.0,3.7181632273656813e-05,,
3419,channels,1.0,3.7181632273656813e-05,,
3420,les,1.0,3.7181632273656813e-05,,
3421,huguenots,1.0,3.7181632273656813e-05,,
3422,de,1.0,3.7181632273656813e-05,,
3423,reszkes,1.0,3.7181632273656813e-05,,
3424,marcini,1.0,3.7181632273656813e-05,,
3425,vanishes,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3426,replace,1.0,3.7181632273656813e-05,,
3427,renamed,1.0,3.7181632273656813e-05,,
3428,student,1.0,3.7181632273656813e-05,,
3429,senior,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3430,inference,1.0,3.7181632273656813e-05,,
3431,causing,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3432,resistance,1.0,3.7181632273656813e-05,,
3433,consented,1.0,3.7181632273656813e-05,,
3434,paralyze,1.0,3.7181632273656813e-05,,
3435,accessory,1.0,3.7181632273656813e-05,,
3436,implicating,1.0,3.7181632273656813e-05,,
3437,capable,1.0,3.7181632273656813e-05,,
3438,interrupting,1.0,3.7181632273656813e-05,3.0,0.000255863539445629
3439,revealed,1.0,3.7181632273656813e-05,,
3440,cleverly,1.0,3.7181632273656813e-05,,
3441,outhouse,1.0,3.7181632273656813e-05,,
3442,taxed,1.0,3.7181632273656813e-05,,
3443,rival,1.0,3.7181632273656813e-05,,
3444,fidelity,1.0,3.7181632273656813e-05,,
3445,betray,1.0,3.7181632273656813e-05,,
3446,win,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3447,miscalculation,1.0,3.7181632273656813e-05,,
3448,doom,1.0,3.7181632273656813e-05,,
3449,sealed,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3450,condone,1.0,3.7181632273656813e-05,,
3451,referring,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3452,detailed,1.0,3.7181632273656813e-05,,
3453,bogie,1.0,3.7181632273656813e-05,,
3454,stretching,1.0,3.7181632273656813e-05,,
3455,rules,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
3456,construction,1.0,3.7181632273656813e-05,,
3457,occasionally,1.0,3.7181632273656813e-05,,
3458,compilation,1.0,3.7181632273656813e-05,,
3459,possessing,1.0,3.7181632273656813e-05,,
3460,conductor,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3461,abilities,1.0,3.7181632273656813e-05,,
3462,underrated,1.0,3.7181632273656813e-05,,
3463,habitually,1.0,3.7181632273656813e-05,,
3464,achievements,1.0,3.7181632273656813e-05,,
3465,pushing,1.0,3.7181632273656813e-05,,
3466,excel,1.0,3.7181632273656813e-05,,
3467,govern,1.0,3.7181632273656813e-05,,
3468,addition,1.0,3.7181632273656813e-05,,
3469,downloading,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3470,representations,1.0,3.7181632273656813e-05,,
3471,surgical,1.0,3.7181632273656813e-05,,
3472,members,1.0,3.7181632273656813e-05,,
3473,whenever,1.0,3.7181632273656813e-05,,
3474,accessed,1.0,3.7181632273656813e-05,,
3475,displayed,1.0,3.7181632273656813e-05,,
3476,performed,1.0,3.7181632273656813e-05,,
3477,pglaf,1.0,3.7181632273656813e-05,,
3478,lot,1.0,3.7181632273656813e-05,4.0,0.0003411513859275053
3479,piqued,1.0,3.7181632273656813e-05,,
3480,lens,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3481,fallacies,1.0,3.7181632273656813e-05,,
3482,noting,1.0,3.7181632273656813e-05,,
3483,creation,1.0,3.7181632273656813e-05,,
3484,stimulated,1.0,3.7181632273656813e-05,,
3485,performances,1.0,3.7181632273656813e-05,,
3486,modified,1.0,3.7181632273656813e-05,,
3487,practically,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
3488,commercial,1.0,3.7181632273656813e-05,,
3489,convex,1.0,3.7181632273656813e-05,,
3490,attempts,1.0,3.7181632273656813e-05,,
3491,naked,1.0,3.7181632273656813e-05,,
3492,file,1.0,3.7181632273656813e-05,,
3493,approval,1.0,3.7181632273656813e-05,,
3494,earned,1.0,3.7181632273656813e-05,,
3495,abide,1.0,3.7181632273656813e-05,,
3496,cease,1.0,3.7181632273656813e-05,,
3497,mastered,1.0,3.7181632273656813e-05,,
3498,publicity,1.0,3.7181632273656813e-05,,
3499,endeavoured,1.0,3.7181632273656813e-05,,
3500,emotions,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3501,dreamed,1.0,3.7181632273656813e-05,,
3502,promptness,1.0,3.7181632273656813e-05,,
3503,bribed,1.0,3.7181632273656813e-05,,
3504,procured,1.0,3.7181632273656813e-05,,
3505,instructive,1.0,3.7181632273656813e-05,,
3506,conclusively,1.0,3.7181632273656813e-05,,
3507,supposition,1.0,3.7181632273656813e-05,,
3508,outré,1.0,3.7181632273656813e-05,,
3509,deserves,1.0,3.7181632273656813e-05,,
3510,complicate,1.0,3.7181632273656813e-05,,
3511,duly,1.0,3.7181632273656813e-05,,
3512,scientifically,1.0,3.7181632273656813e-05,,
3513,elucidate,1.0,3.7181632273656813e-05,,
3514,burglaries,1.0,3.7181632273656813e-05,,
3515,folkestone,1.0,3.7181632273656813e-05,,
3516,pistolling,1.0,3.7181632273656813e-05,,
3517,masked,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3518,burglar,1.0,3.7181632273656813e-05,,
3519,recruited,1.0,3.7181632273656813e-05,,
3520,resources,1.0,3.7181632273656813e-05,,
3521,resource,1.0,3.7181632273656813e-05,,
3522,blew,1.0,3.7181632273656813e-05,,
3523,characteristic,1.0,3.7181632273656813e-05,,
3524,incompatible,1.0,3.7181632273656813e-05,,
3525,attire,1.0,3.7181632273656813e-05,,
3526,border,1.0,3.7181632273656813e-05,,
3527,sniff,1.0,3.7181632273656813e-05,,
3528,lair,1.0,3.7181632273656813e-05,,
3529,mortimers,1.0,3.7181632273656813e-05,,
3530,scope,1.0,3.7181632273656813e-05,3.0,0.000255863539445629
3531,observation,1.0,3.7181632273656813e-05,,
3532,shelf,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3533,checking,1.0,3.7181632273656813e-05,3.0,0.000255863539445629
3534,occurring,1.0,3.7181632273656813e-05,,
3535,uncancelled,1.0,3.7181632273656813e-05,,
3536,distrusted,1.0,3.7181632273656813e-05,,
3537,laying,1.0,3.7181632273656813e-05,,
3538,lodged,1.0,3.7181632273656813e-05,,
3539,mexborough,1.0,3.7181632273656813e-05,,
3540,craven,1.0,3.7181632273656813e-05,,
3541,imprisoned,1.0,3.7181632273656813e-05,,
3542,wavering,1.0,3.7181632273656813e-05,,
3543,inkling,1.0,3.7181632273656813e-05,,
3544,adopted,1.0,3.7181632273656813e-05,,
3545,awaited,1.0,3.7181632273656813e-05,,
3546,correctly,1.0,3.7181632273656813e-05,,
3547,unexplained,1.0,3.7181632273656813e-05,,
3548,undoubtedly,1.0,3.7181632273656813e-05,,
3549,strings,1.0,3.7181632273656813e-05,,
3550,incidentally,1.0,3.7181632273656813e-05,,
3551,truthful,1.0,3.7181632273656813e-05,,
3552,biography,1.0,3.7181632273656813e-05,,
3553,proving,1.0,3.7181632273656813e-05,,
3554,emerges,1.0,3.7181632273656813e-05,,
3555,bait,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3556,completing,1.0,3.7181632273656813e-05,,
3557,destruction,1.0,3.7181632273656813e-05,,
3558,reproach,1.0,3.7181632273656813e-05,,
3559,foreseeing,1.0,3.7181632273656813e-05,,
3560,spectacle,1.0,3.7181632273656813e-05,,
3561,predict,1.0,3.7181632273656813e-05,,
3562,temporary,1.0,3.7181632273656813e-05,,
3563,recover,1.0,3.7181632273656813e-05,,
3564,wounded,1.0,3.7181632273656813e-05,,
3565,sincere,1.0,3.7181632273656813e-05,,
3566,saddest,1.0,3.7181632273656813e-05,,
3567,exercised,1.0,3.7181632273656813e-05,,
3568,dependent,1.0,3.7181632273656813e-05,,
3569,possessor,1.0,3.7181632273656813e-05,,
3570,interfere,1.0,3.7181632273656813e-05,,
3571,fastened,1.0,3.7181632273656813e-05,,
3572,confidant,1.0,3.7181632273656813e-05,,
3573,incredulously,1.0,3.7181632273656813e-05,,
3574,smaller,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
3575,mistress,1.0,3.7181632273656813e-05,,
3576,antonio,1.0,3.7181632273656813e-05,,
3577,lisping,1.0,3.7181632273656813e-05,,
3578,whither,1.0,3.7181632273656813e-05,,
3579,recur,1.0,3.7181632273656813e-05,,
3580,inspection,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
3581,trifling,1.0,3.7181632273656813e-05,,
3582,jessamine,1.0,3.7181632273656813e-05,,
3583,perfumes,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3584,depended,1.0,3.7181632273656813e-05,,
3585,prompt,1.0,3.7181632273656813e-05,,
3586,recognition,1.0,3.7181632273656813e-05,,
3587,everybody,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3588,secretly,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3589,hardships,1.0,3.7181632273656813e-05,,
3590,viewed,1.0,3.7181632273656813e-05,,
3591,ferrule,1.0,3.7181632273656813e-05,,
3592,derived,1.0,3.7181632273656813e-05,,
3593,modification,1.0,3.7181632273656813e-05,,
3594,deletions,1.0,3.7181632273656813e-05,,
3595,june,1.0,3.7181632273656813e-05,,
3596,synonymous,1.0,3.7181632273656813e-05,,
3597,formats,1.0,3.7181632273656813e-05,,
3598,readable,1.0,3.7181632273656813e-05,,
3599,recently,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
3600,obsolete,1.0,3.7181632273656813e-05,,
3601,financial,1.0,3.7181632273656813e-05,,
3602,reaching,1.0,3.7181632273656813e-05,8.0,0.0006823027718550107
3603,goals,1.0,3.7181632273656813e-05,,
3604,ensuring,1.0,3.7181632273656813e-05,,
3605,sections,1.0,3.7181632273656813e-05,,
3606,educational,1.0,3.7181632273656813e-05,,
3607,corporation,1.0,3.7181632273656813e-05,,
3608,organized,1.0,3.7181632273656813e-05,,
3609,mississippi,1.0,3.7181632273656813e-05,,
3610,release,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3611,revenue,1.0,3.7181632273656813e-05,,
3612,ein,1.0,3.7181632273656813e-05,,
3613,additions,1.0,3.7181632273656813e-05,,
3614,alteration,1.0,3.7181632273656813e-05,,
3615,texts,1.0,3.7181632273656813e-05,,
3616,indirectly,1.0,3.7181632273656813e-05,,
3617,r,1.0,3.7181632273656813e-05,4.0,0.0003411513859275053
3618,shreevatsa,1.0,3.7181632273656813e-05,,
3619,credits,1.0,3.7181632273656813e-05,,
3620,merchantability,1.0,3.7181632273656813e-05,,
3621,fitness,1.0,3.7181632273656813e-05,,
3622,disclaimers,1.0,3.7181632273656813e-05,,
3623,exclusion,1.0,3.7181632273656813e-05,,
3624,language,1.0,3.7181632273656813e-05,,
3625,violates,1.0,3.7181632273656813e-05,,
3626,interpreted,1.0,3.7181632273656813e-05,,
3627,maximum,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3628,invalidity,1.0,3.7181632273656813e-05,,
3629,unenforceability,1.0,3.7181632273656813e-05,,
3630,indemnity,1.0,3.7181632273656813e-05,,
3631,indemnify,1.0,3.7181632273656813e-05,,
3632,employee,1.0,3.7181632273656813e-05,,
3633,production,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3634,promotion,1.0,3.7181632273656813e-05,,
3635,directly,1.0,3.7181632273656813e-05,,
3636,deductible,1.0,3.7181632273656813e-05,,
3637,salt,1.0,3.7181632273656813e-05,,
3638,ut,1.0,3.7181632273656813e-05,,
3639,survive,1.0,3.7181632273656813e-05,,
3640,current,1.0,3.7181632273656813e-05,,
3641,donation,1.0,3.7181632273656813e-05,,
3642,addresses,1.0,3.7181632273656813e-05,,
3643,checks,1.0,3.7181632273656813e-05,3.0,0.000255863539445629
3644,professor,1.0,3.7181632273656813e-05,,
3645,michael,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3646,originator,1.0,3.7181632273656813e-05,,
3647,produced,1.0,3.7181632273656813e-05,,
3648,network,1.0,3.7181632273656813e-05,,
3649,volunteer,1.0,3.7181632273656813e-05,,
3650,confirmed,1.0,3.7181632273656813e-05,,
3651,necessarily,1.0,3.7181632273656813e-05,,
3652,edition,1.0,3.7181632273656813e-05,,
3653,main,1.0,3.7181632273656813e-05,3.0,0.000255863539445629
3654,pg,1.0,3.7181632273656813e-05,,
3655,facility,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
3656,includes,1.0,3.7181632273656813e-05,,
3657,produce,1.0,3.7181632273656813e-05,,
3658,subscribe,1.0,3.7181632273656813e-05,,
3659,pages,1.0,3.7181632273656813e-05,,
3660,web,1.0,3.7181632273656813e-05,,
3661,gratefully,1.0,3.7181632273656813e-05,,
3662,charitable,1.0,3.7181632273656813e-05,,
3663,increasing,1.0,3.7181632273656813e-05,,
3664,licensed,1.0,3.7181632273656813e-05,,
3665,accessible,1.0,3.7181632273656813e-05,,
3666,array,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3667,outdated,1.0,3.7181632273656813e-05,,
3668,maintaining,1.0,3.7181632273656813e-05,,
3669,irs,1.0,3.7181632273656813e-05,,
3670,regulating,1.0,3.7181632273656813e-05,,
3671,uniform,1.0,3.7181632273656813e-05,3.0,0.000255863539445629
3672,international,1.0,3.7181632273656813e-05,,
3673,paperwork,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
3674,locations,1.0,3.7181632273656813e-05,,
3675,determine,1.0,3.7181632273656813e-05,,
3676,solicitation,1.0,3.7181632273656813e-05,,
3677,prohibition,1.0,3.7181632273656813e-05,,
3678,accepting,1.0,3.7181632273656813e-05,,
3679,unsolicited,1.0,3.7181632273656813e-05,,
3680,donors,1.0,3.7181632273656813e-05,,
3681,david,1.0,3.7181632273656813e-05,,
3682,elect,1.0,3.7181632273656813e-05,,
3683,receiving,1.0,3.7181632273656813e-05,,
3684,periodic,1.0,3.7181632273656813e-05,,
3685,notion,1.0,3.7181632273656813e-05,,
3686,occupation,1.0,3.7181632273656813e-05,,
3687,version,1.0,3.7181632273656813e-05,,
3688,reassuring,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3689,exporting,1.0,3.7181632273656813e-05,,
3690,alternate,1.0,3.7181632273656813e-05,,
3691,include,1.0,3.7181632273656813e-05,,
3692,engraved,1.0,3.7181632273656813e-05,,
3693,viewing,1.0,3.7181632273656813e-05,,
3694,gross,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3695,profits,1.0,3.7181632273656813e-05,,
3696,derive,1.0,3.7181632273656813e-05,,
3697,calculated,1.0,3.7181632273656813e-05,,
3698,calculate,1.0,3.7181632273656813e-05,,
3699,penang,1.0,3.7181632273656813e-05,,
3700,taxes,1.0,3.7181632273656813e-05,,
3701,owed,1.0,3.7181632273656813e-05,,
3702,seated,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3703,infrequent,1.0,3.7181632273656813e-05,,
3704,accidental,1.0,3.7181632273656813e-05,,
3705,hypertext,1.0,3.7181632273656813e-05,,
3706,processing,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3707,souvenir,1.0,3.7181632273656813e-05,,
3708,knocked,1.0,3.7181632273656813e-05,,
3709,indicating,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
3710,originally,1.0,3.7181632273656813e-05,,
3711,visiting,1.0,3.7181632273656813e-05,,
3712,charges,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3713,successful,1.0,3.7181632273656813e-05,,
3714,appearing,1.0,3.7181632273656813e-05,,
3715,reconstruct,1.0,3.7181632273656813e-05,,
3716,imposed,1.0,3.7181632273656813e-05,,
3717,proprietary,1.0,3.7181632273656813e-05,,
3718,linked,1.0,3.7181632273656813e-05,,
3719,unlink,1.0,3.7181632273656813e-05,,
3720,files,1.0,3.7181632273656813e-05,,
3721,containing,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3722,redistribute,1.0,3.7181632273656813e-05,,
3723,binary,1.0,3.7181632273656813e-05,,
3724,compressed,1.0,3.7181632273656813e-05,,
3725,nonproprietary,1.0,3.7181632273656813e-05,,
3726,legally,1.0,3.7181632273656813e-05,,
3727,mornings,1.0,3.7181632273656813e-05,,
3728,incidental,1.0,3.7181632273656813e-05,,
3729,notifies,1.0,3.7181632273656813e-05,,
3730,truly,1.0,3.7181632273656813e-05,,
3731,virus,1.0,3.7181632273656813e-05,,
3732,codes,1.0,3.7181632273656813e-05,,
3733,thanks,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
3734,inception,1.0,3.7181632273656813e-05,,
3735,owes,1.0,3.7181632273656813e-05,,
3736,robinson,1.0,3.7181632273656813e-05,,
3737,party,1.0,3.7181632273656813e-05,,
3738,disclaim,1.0,3.7181632273656813e-05,,
3739,widger,1.0,3.7181632273656813e-05,,
3740,remedies,1.0,3.7181632273656813e-05,,
3741,negligence,1.0,3.7181632273656813e-05,,
3742,strict,1.0,3.7181632273656813e-05,,
3743,contract,1.0,3.7181632273656813e-05,,
3744,distributor,1.0,3.7181632273656813e-05,,
3745,liable,1.0,3.7181632273656813e-05,,
3746,actual,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3747,consequential,1.0,3.7181632273656813e-05,,
3748,punitive,1.0,3.7181632273656813e-05,,
3749,disk,1.0,3.7181632273656813e-05,,
3750,damaged,1.0,3.7181632273656813e-05,,
3751,hindhead,1.0,3.7181632273656813e-05,,
3752,proofread,1.0,3.7181632273656813e-05,,
3753,possessed,1.0,3.7181632273656813e-05,,
3754,discontinue,1.0,3.7181632273656813e-05,,
3755,contents,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3756,group,1.0,3.7181632273656813e-05,8.0,0.0006823027718550107
3757,haslemere,1.0,3.7181632273656813e-05,,
3758,employees,1.0,3.7181632273656813e-05,,
3759,expend,1.0,3.7181632273656813e-05,,
3760,transcribe,1.0,3.7181632273656813e-05,,
3761,despite,1.0,3.7181632273656813e-05,,
3762,infringement,1.0,3.7181632273656813e-05,,
3763,stored,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3764,defects,1.0,3.7181632273656813e-05,,
3765,incomplete,1.0,3.7181632273656813e-05,,
3766,inaccurate,1.0,3.7181632273656813e-05,,
3767,corrupt,1.0,3.7181632273656813e-05,,
3768,data,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3769,transcription,1.0,3.7181632273656813e-05,,
3770,errors,1.0,3.7181632273656813e-05,,
3771,flaming,1.0,3.7181632273656813e-05,,
3772,incited,1.0,3.7181632273656813e-05,,
3773,paint,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3774,bounds,1.0,3.7181632273656813e-05,,
3775,fired,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3776,hideous,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3777,hit,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3778,bounded,1.0,3.7181632273656813e-05,,
3779,helplessly,1.0,3.7181632273656813e-05,,
3780,hunting,1.0,3.7181632273656813e-05,,
3781,winds,1.0,3.7181632273656813e-05,,
3782,vulnerable,1.0,3.7181632273656813e-05,,
3783,reckoned,1.0,3.7181632273656813e-05,,
3784,fleet,1.0,3.7181632273656813e-05,,
3785,jaw,1.0,3.7181632273656813e-05,,
3786,hurl,1.0,3.7181632273656813e-05,,
3787,worry,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
3788,emptied,1.0,3.7181632273656813e-05,,
3789,barrels,1.0,3.7181632273656813e-05,,
3790,flank,1.0,3.7181632273656813e-05,,
3791,vicious,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3792,pawing,1.0,3.7181632273656813e-05,,
3793,furiously,1.0,3.7181632273656813e-05,3.0,0.000255863539445629
3794,leaping,1.0,3.7181632273656813e-05,,
3795,paced,1.0,3.7181632273656813e-05,,
3796,shame,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3797,hellish,1.0,3.7181632273656813e-05,,
3798,ease,1.0,3.7181632273656813e-05,,
3799,hist,1.0,3.7181632273656813e-05,,
3800,click,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3801,cocking,1.0,3.7181632273656813e-05,,
3802,continuous,1.0,3.7181632273656813e-05,,
3803,patter,1.0,3.7181632273656813e-05,,
3804,cloud,1.0,3.7181632273656813e-05,,
3805,elbow,1.0,3.7181632273656813e-05,,
3806,exultant,1.0,3.7181632273656813e-05,,
3807,parted,1.0,3.7181632273656813e-05,,
3808,inert,1.0,3.7181632273656813e-05,,
3809,dramatic,1.0,3.7181632273656813e-05,,
3810,smouldering,1.0,3.7181632273656813e-05,,
3811,glare,1.0,3.7181632273656813e-05,,
3812,dewlap,1.0,3.7181632273656813e-05,,
3813,flickering,1.0,3.7181632273656813e-05,,
3814,disordered,1.0,3.7181632273656813e-05,,
3815,brain,1.0,3.7181632273656813e-05,,
3816,appalling,1.0,3.7181632273656813e-05,,
3817,press,1.0,3.7181632273656813e-05,,
3818,trigger,1.0,3.7181632273656813e-05,,
3819,insensible,1.0,3.7181632273656813e-05,,
3820,rescue,1.0,3.7181632273656813e-05,,
3821,shots,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3822,deadened,1.0,3.7181632273656813e-05,,
3823,doddering,1.0,3.7181632273656813e-05,,
3824,unexplored,1.0,3.7181632273656813e-05,,
3825,doors,1.0,3.7181632273656813e-05,13.0,0.0011087420042643922
3826,locked,1.0,3.7181632273656813e-05,4.0,0.0003411513859275053
3827,fashioned,1.0,3.7181632273656813e-05,,
3828,lined,1.0,3.7181632273656813e-05,,
3829,moths,1.0,3.7181632273656813e-05,,
3830,formation,1.0,3.7181632273656813e-05,,
3831,relaxation,1.0,3.7181632273656813e-05,,
3832,baulk,1.0,3.7181632273656813e-05,,
3833,timber,1.0,3.7181632273656813e-05,,
3834,spanned,1.0,3.7181632273656813e-05,,
3835,abandons,1.0,3.7181632273656813e-05,,
3836,swathed,1.0,3.7181632273656813e-05,,
3837,sheets,1.0,3.7181632273656813e-05,,
3838,testimonials,1.0,3.7181632273656813e-05,,
